"bundestagId","name","party","profileUrl","hasConstituencyOffice","officeCount","postalAddress","postalCode","city","rawLines"
"1047068","Schieske, Lars","AfD","https://www.bundestag.de/abgeordnete/biografien/S/schieske_lars-1047068","true","1","Dresdener Straße 89, 03050 Cottbus","03050","Cottbus","Dresdener Straße 89
03050 Cottbus"
"1047072","Schießl, Carina","AfD","https://www.bundestag.de/abgeordnete/biografien/S/schiessl_carina-1047072","false","0","","","",""
"1047080","Schiller, Manfred","AfD","https://www.bundestag.de/abgeordnete/biografien/S/schiller_manfred-1047080","true","1","Christian-Seltmann-Str. 21, 92637 Weiden in der Oberpfalz","92637","Weiden in der Oberpfalz","Christian-Seltmann-Str. 21
92637 Weiden in der Oberpfalz"
"1047102","Schliesing, David","Die Linke","https://www.bundestag.de/abgeordnete/biografien/S/schliesing_david-1047102","true","3","Wahlkreisbüro Bernburg, Kleine Wilhelmstraße 2, 06406 Bernburg | Wahlkreisbüro Haldensleben, Ritterstraße 1, 39340 Haldensleben | Wahlkreisbüro Burg, Schartauer Str. 41, 39288 Burg","06406 | 39340 | 39288","Bernburg | Haldensleben | Burg","Wahlkreisbüro Bernburg
Kleine Wilhelmstraße 2
06406 Bernburg
---
Wahlkreisbüro Haldensleben
Ritterstraße 1
39340 Haldensleben
---
Wahlkreisbüro Burg
Schartauer Str. 41
39288 Burg"
"1047116","Schmid, Christoph","SPD","https://www.bundestag.de/abgeordnete/biografien/S/schmid_christoph-1047116","true","1","Hindenburgstraße 16, 86609 Donauwörth, Untere Bachgasse 5, 87700 Memmingen","86609","Donauwörth","Hindenburgstraße 16
86609 Donauwörth
Untere Bachgasse 5
87700 Memmingen"
"1047120","Schmid, Dr. Nils","SPD","https://www.bundestag.de/abgeordnete/biografien/S/schmid_nils-1047120","false","0","","","",""
"1047134","Schmidt, Dagmar","SPD","https://www.bundestag.de/abgeordnete/biografien/S/schmidt_dagmar-1047134","true","1","Bergstraße 60, 35578 Wetzlar","35578","Wetzlar","Bergstraße 60
35578 Wetzlar"
"1047142","Schmidt, Henri","CDU/CSU","https://www.bundestag.de/abgeordnete/biografien/S/schmidt_henri-1047142","true","1","Heinrich-Hertz-Str. 21, 23909 Ratzeburg","23909","Ratzeburg","Heinrich-Hertz-Str. 21
23909 Ratzeburg"
"1047146","Schmidt, Jan Wenzel","fraktionslos","https://www.bundestag.de/abgeordnete/biografien/S/schmidt_jan-1047146","true","1","Magdeburger Straße 19, 39387 Oschersleben (Bode)","39387","Oschersleben (Bode)","Magdeburger Straße 19
39387 Oschersleben (Bode)"
"1047148","Schmidt, Julian","AfD","https://www.bundestag.de/abgeordnete/biografien/S/schmidt_julian-1047148","false","0","","","",""
"1047158","Schmidt, Dr. Paul","AfD","https://www.bundestag.de/abgeordnete/biografien/S/schmidt_paul-1047158","true","1","- in Planung -, Erreichbarkeitsadresse:, Hebelstraße 21, 76133 Karlsruhe, Startseite, Abgeordnete, Biografien, S, zurück zu: Biografien, (), Instagram, Instagram-Kanäle, Bundestag, (Externer Link, Link öffnet ein neues Fenster), Bundestagspräsidentin, (Externer Link, Link öffnet ein neues Fenster), LinkedIn, Mastodon, Mastodon-Kanäle, Bundestag, (Externer Link, Link öffnet ein neues Fenster), hib-Nachrichten, (Externer Link, Link öffnet ein neues Fenster), WhatsApp, YouTube, Hilfe, Kontakt, Inhaltsübersicht, Instagram, Instagram-Kanäle, Bundestag, (Externer Link, Link öffnet ein neues Fenster), Bundestagspräsidentin, (Externer Link, Link öffnet ein neues Fenster), LinkedIn, Mastodon, Mastodon-Kanäle, Bundestag, (Externer Link, Link öffnet ein neues Fenster), hib-Nachrichten, (Externer Link, Link öffnet ein neues Fenster), WhatsApp, YouTube, Barrierefreiheit, Datenschutz, Impressum, © Deutscher Bundestag, Ausdruck aus dem Internet-Angebot des Deutschen Bundestages, https://www.bundestag.de/abgeordnete/biografien/S/schmidt_paul-1047158, Stand: 04.07.2026","76133","Karlsruhe","- in Planung -
Erreichbarkeitsadresse:
Hebelstraße 21
76133 Karlsruhe
Startseite
Abgeordnete
Biografien
S
zurück zu: Biografien
()
Instagram
Instagram-Kanäle
Bundestag
(Externer Link, Link öffnet ein neues Fenster)
Bundestagspräsidentin
(Externer Link, Link öffnet ein neues Fenster)
LinkedIn
Mastodon
Mastodon-Kanäle
Bundestag
(Externer Link, Link öffnet ein neues Fenster)
hib-Nachrichten
(Externer Link, Link öffnet ein neues Fenster)
WhatsApp
YouTube
Hilfe
Kontakt
Inhaltsübersicht
Instagram
Instagram-Kanäle
Bundestag
(Externer Link, Link öffnet ein neues Fenster)
Bundestagspräsidentin
(Externer Link, Link öffnet ein neues Fenster)
LinkedIn
Mastodon
Mastodon-Kanäle
Bundestag
(Externer Link, Link öffnet ein neues Fenster)
hib-Nachrichten
(Externer Link, Link öffnet ein neues Fenster)
WhatsApp
YouTube
Barrierefreiheit
Datenschutz
Impressum
© Deutscher Bundestag
Ausdruck aus dem Internet-Angebot des Deutschen Bundestages
https://www.bundestag.de/abgeordnete/biografien/S/schmidt_paul-1047158
Stand: 04.07.2026"
"1047166","Schmidt, Sebastian","CDU/CSU","https://www.bundestag.de/abgeordnete/biografien/S/schmidt_sebastian-1047166","true","1","Königstraße 2, 23701 Eutin","23701","Eutin","Königstraße 2
23701 Eutin"
"1047168","Schmidt, Stefan","Bündnis 90/Die Grünen","https://www.bundestag.de/abgeordnete/biografien/S/schmidt_stefan-1047168","true","1","Wollwirkergasse 23, 93047 Regensburg","93047","Regensburg","Wollwirkergasse 23
93047 Regensburg"
"1047170","Schmidt, Uwe","SPD","https://www.bundestag.de/abgeordnete/biografien/S/schmidt_uwe-1047170","true","2","Wahlkreisbüro Bremerhaven, Schifferstraße 22, 27568 Bremerhaven | Wahlkreisbüro Bremen-Nord, Reeder-Bischoff-Straße 73, 28757 Bremen","27568 | 28757","Bremerhaven | Bremen","Wahlkreisbüro Bremerhaven
Schifferstraße 22
27568 Bremerhaven
---
Wahlkreisbüro Bremen-Nord
Reeder-Bischoff-Straße 73
28757 Bremen"
"1047194","Schneider (Erfurt), Carsten","SPD","https://www.bundestag.de/abgeordnete/biografien/S/schneider_carsten-1047194","true","2","Bürgerbüro Erfurt, Andreasstraße 3, 99084 Erfurt | Bürgerbüro Weimar, Graben 11, 99423 Weimar","99084 | 99423","Erfurt | Weimar","Bürgerbüro Erfurt
Andreasstraße 3
99084 Erfurt
---
Bürgerbüro Weimar
Graben 11
99423 Weimar"
"1047200","Schneider, Julia","Bündnis 90/Die Grünen","https://www.bundestag.de/abgeordnete/biografien/S/schneider_julia-1047200","true","1","Pappelallee 84, 10437 Berlin","10437","Berlin","Pappelallee 84
10437 Berlin"
"1047212","Schnieder, Patrick","CDU/CSU","https://www.bundestag.de/abgeordnete/biografien/S/schnieder_patrick-1047212","false","0","","","",""
"1047232","Schönberger, Marlene","Bündnis 90/Die Grünen","https://www.bundestag.de/abgeordnete/biografien/S/schoenberger_marlene-1047232","true","3","Wahlkreisbüro Pfarrkirchen, Passauer Straße 79, 84347 Pfarrkirchen | Wahlkreisbüro Dingolfing, Fischerei 8, 84130 Dingolfing | Wahlkreisbüro Landshut, Regierungsstraße 545, 84028 Landshut","84347 | 84130 | 84028","Pfarrkirchen | Dingolfing | Landshut","Wahlkreisbüro Pfarrkirchen
Passauer Straße 79
84347 Pfarrkirchen
---
Wahlkreisbüro Dingolfing
Fischerei 8
84130 Dingolfing
---
Wahlkreisbüro Landshut
Regierungsstraße 545
84028 Landshut"
"1047244","Schötz, Evelyn","Die Linke","https://www.bundestag.de/abgeordnete/biografien/S/schoetz_evelyn-1047244","true","1","Die Linke Nürnberg, Äußere Cramer-Klett-Str. 11 - 13, 90489 Nürnberg, Startseite, Abgeordnete, Biografien, S, zurück zu: Biografien, (), Instagram, Instagram-Kanäle, Bundestag, (Externer Link, Link öffnet ein neues Fenster), Bundestagspräsidentin, (Externer Link, Link öffnet ein neues Fenster), LinkedIn, Mastodon, Mastodon-Kanäle, Bundestag, (Externer Link, Link öffnet ein neues Fenster), hib-Nachrichten, (Externer Link, Link öffnet ein neues Fenster), WhatsApp, YouTube, Hilfe, Kontakt, Inhaltsübersicht, Instagram, Instagram-Kanäle, Bundestag, (Externer Link, Link öffnet ein neues Fenster), Bundestagspräsidentin, (Externer Link, Link öffnet ein neues Fenster), LinkedIn, Mastodon, Mastodon-Kanäle, Bundestag, (Externer Link, Link öffnet ein neues Fenster), hib-Nachrichten, (Externer Link, Link öffnet ein neues Fenster), WhatsApp, YouTube, Barrierefreiheit, Datenschutz, Impressum, © Deutscher Bundestag, Ausdruck aus dem Internet-Angebot des Deutschen Bundestages, https://www.bundestag.de/abgeordnete/biografien/S/schoetz_evelyn-1047244, Stand: 04.07.2026","90489","Nürnberg","Die Linke Nürnberg
Äußere Cramer-Klett-Str. 11 - 13
90489 Nürnberg
Startseite
Abgeordnete
Biografien
S
zurück zu: Biografien
()
Instagram
Instagram-Kanäle
Bundestag
(Externer Link, Link öffnet ein neues Fenster)
Bundestagspräsidentin
(Externer Link, Link öffnet ein neues Fenster)
LinkedIn
Mastodon
Mastodon-Kanäle
Bundestag
(Externer Link, Link öffnet ein neues Fenster)
hib-Nachrichten
(Externer Link, Link öffnet ein neues Fenster)
WhatsApp
YouTube
Hilfe
Kontakt
Inhaltsübersicht
Instagram
Instagram-Kanäle
Bundestag
(Externer Link, Link öffnet ein neues Fenster)
Bundestagspräsidentin
(Externer Link, Link öffnet ein neues Fenster)
LinkedIn
Mastodon
Mastodon-Kanäle
Bundestag
(Externer Link, Link öffnet ein neues Fenster)
hib-Nachrichten
(Externer Link, Link öffnet ein neues Fenster)
WhatsApp
YouTube
Barrierefreiheit
Datenschutz
Impressum
© Deutscher Bundestag
Ausdruck aus dem Internet-Angebot des Deutschen Bundestages
https://www.bundestag.de/abgeordnete/biografien/S/schoetz_evelyn-1047244
Stand: 04.07.2026"
"1047228","Scholz, Olaf","SPD","https://www.bundestag.de/abgeordnete/biografien/S/scholz_olaf-1047228","false","0","","","",""
"1047252","Schraps, Johannes","SPD","https://www.bundestag.de/abgeordnete/biografien/S/schraps_johannes-1047252","true","2","Wahlkreisbüro Hameln, Heiliggeiststr. 2, 31785 Hameln | Wahlkreisbüro Holzminden, Halbmondstraße 20, 37603 Holzminden","31785 | 37603","Hameln | Holzminden","Wahlkreisbüro Hameln
Heiliggeiststr. 2
31785 Hameln
---
Wahlkreisbüro Holzminden
Halbmondstraße 20
37603 Holzminden"
"1049188","Schreiner, Felix","CDU/CSU","https://www.bundestag.de/abgeordnete/biografien/S/schreiner_felix-1049188","true","1","Hauptstrasse 18, 79761 Waldshut-Tiengen","79761","Waldshut-Tiengen","Hauptstrasse 18
79761 Waldshut-Tiengen"
"1047266","Schrodi, Michael","SPD","https://www.bundestag.de/abgeordnete/biografien/S/schrodi_michael-1047266","false","0","","","",""
"1047264","Schröder, Stefan","AfD","https://www.bundestag.de/abgeordnete/biografien/S/schroeder_stefan-1047264","true","1","Ernst-Thälmann-Str. 2, 99634 Straußfurt, Weißenseerstr. 8, 99610 Sömmerda, August-Bebel Str. 9, 99444 Blankenhain, Ritterstr. 3-5, 99510 Apolda","99634","Straußfurt","Ernst-Thälmann-Str. 2
99634 Straußfurt
Weißenseerstr. 8
99610 Sömmerda
August-Bebel Str. 9
99444 Blankenhain
Ritterstr. 3-5
99510 Apolda"
"1047268","Schroeter, Georg","AfD","https://www.bundestag.de/abgeordnete/biografien/S/schroeter_georg-1047268","true","1","Römerstraße 18, 59075 Hamm, Startseite, Abgeordnete, Biografien, S, zurück zu: Biografien, (), Instagram, Instagram-Kanäle, Bundestag, (Externer Link, Link öffnet ein neues Fenster), Bundestagspräsidentin, (Externer Link, Link öffnet ein neues Fenster), LinkedIn, Mastodon, Mastodon-Kanäle, Bundestag, (Externer Link, Link öffnet ein neues Fenster), hib-Nachrichten, (Externer Link, Link öffnet ein neues Fenster), WhatsApp, YouTube, Hilfe, Kontakt, Inhaltsübersicht, Instagram, Instagram-Kanäle, Bundestag, (Externer Link, Link öffnet ein neues Fenster), Bundestagspräsidentin, (Externer Link, Link öffnet ein neues Fenster), LinkedIn, Mastodon, Mastodon-Kanäle, Bundestag, (Externer Link, Link öffnet ein neues Fenster), hib-Nachrichten, (Externer Link, Link öffnet ein neues Fenster), WhatsApp, YouTube, Barrierefreiheit, Datenschutz, Impressum, © Deutscher Bundestag, Ausdruck aus dem Internet-Angebot des Deutschen Bundestages, https://www.bundestag.de/abgeordnete/biografien/S/schroeter_georg-1047268, Stand: 04.07.2026","59075","Hamm","Römerstraße 18
59075 Hamm
Startseite
Abgeordnete
Biografien
S
zurück zu: Biografien
()
Instagram
Instagram-Kanäle
Bundestag
(Externer Link, Link öffnet ein neues Fenster)
Bundestagspräsidentin
(Externer Link, Link öffnet ein neues Fenster)
LinkedIn
Mastodon
Mastodon-Kanäle
Bundestag
(Externer Link, Link öffnet ein neues Fenster)
hib-Nachrichten
(Externer Link, Link öffnet ein neues Fenster)
WhatsApp
YouTube
Hilfe
Kontakt
Inhaltsübersicht
Instagram
Instagram-Kanäle
Bundestag
(Externer Link, Link öffnet ein neues Fenster)
Bundestagspräsidentin
(Externer Link, Link öffnet ein neues Fenster)
LinkedIn
Mastodon
Mastodon-Kanäle
Bundestag
(Externer Link, Link öffnet ein neues Fenster)
hib-Nachrichten
(Externer Link, Link öffnet ein neues Fenster)
WhatsApp
YouTube
Barrierefreiheit
Datenschutz
Impressum
© Deutscher Bundestag
Ausdruck aus dem Internet-Angebot des Deutschen Bundestages
https://www.bundestag.de/abgeordnete/biografien/S/schroeter_georg-1047268
Stand: 04.07.2026"
"1047276","Schubert, Lisa","Die Linke","https://www.bundestag.de/abgeordnete/biografien/S/1047276-1047276","false","0","","","",""
"1047278","Schuhmann, Bernd","AfD","https://www.bundestag.de/abgeordnete/biografien/S/schuhmann_bernd-1047278","false","0","","","",""
"1047290","Schulz, Marvin","CDU/CSU","https://www.bundestag.de/abgeordnete/biografien/S/schulz_marvin-1047290","false","0","","","",""
"1047300","Schulz, Uwe","AfD","https://www.bundestag.de/abgeordnete/biografien/S/schulz_uwe-1047300","true","1","Postfach 100123, 35331 Gießen","35331","Gießen","Postfach 100123
35331 Gießen"
"1047308","Schulze, Svenja","SPD","https://www.bundestag.de/abgeordnete/biografien/S/schulze_svenja-1047308","true","1","Bahnhofstraße 9, 48143 Münster","48143","Münster","Bahnhofstraße 9
48143 Münster"
"1047336","Schwabe, Frank","SPD","https://www.bundestag.de/abgeordnete/biografien/S/schwabe_frank-1047336","true","1","Paulusstr. 45, 45657 Recklinghausen","45657","Recklinghausen","Paulusstr. 45
45657 Recklinghausen"
"1047344","Schwartze, Stefan","SPD","https://www.bundestag.de/abgeordnete/biografien/S/schwartze_stefan-1047344","false","0","","","",""
"1047346","Schwarz, Andreas","SPD","https://www.bundestag.de/abgeordnete/biografien/S/schwarz_andreas-1047346","true","1","Luitpoldstr. 48 A, 96052 Bamberg","96052","Bamberg","Luitpoldstr. 48 A
96052 Bamberg"
"1047350","Schwarzelühr-Sutter, Rita","SPD","https://www.bundestag.de/abgeordnete/biografien/S/schwarzeluehr_sutter_rita-1047350","false","0","","","",""
"1047360","Schwerdtner, Ines","Die Linke","https://www.bundestag.de/abgeordnete/biografien/S/schwerdtner_ines-1047360","false","0","","","",""
"1047378","Seidler, Stefan","fraktionslos","https://www.bundestag.de/abgeordnete/biografien/S/seidler_stefan-1047378","true","1","Norderstr. 74, 24937 Flensburg","24937","Flensburg","Norderstr. 74
24937 Flensburg"
"1047380","Seif, Detlef","CDU/CSU","https://www.bundestag.de/abgeordnete/biografien/S/seif_detlef-1047380","true","1","Bischofstraße 21, 53879 Euskirchen","53879","Euskirchen","Bischofstraße 21
53879 Euskirchen"
"1047384","Seifert, Dario","AfD","https://www.bundestag.de/abgeordnete/biografien/S/seifert_dario-1047384","false","0","","","",""
"1047392","Seitz, Nora","CDU/CSU","https://www.bundestag.de/abgeordnete/biografien/S/seitz_nora-1047392","true","1","Markt 4, 09111 Chemnitz","09111","Chemnitz","Markt 4
09111 Chemnitz"
"1047394","Seitzl, Dr. Lina","SPD","https://www.bundestag.de/abgeordnete/biografien/S/seitzl_lina-1047394","true","1","Sigismundstraße 10, 78462 Konstanz","78462","Konstanz","Sigismundstraße 10
78462 Konstanz"
"1047420","Sichert, Martin","AfD","https://www.bundestag.de/abgeordnete/biografien/S/sichert_martin-1047420","true","2","Wahlkreisbüro, Bismarckstr. 150, 26382 Wilhelmshaven | Wahlkreisbüro, Brückstr. 34, 26409 Wittmund","26382 | 26409","Wilhelmshaven | Wittmund","Wahlkreisbüro
Bismarckstr. 150
26382 Wilhelmshaven
---
Wahlkreisbüro
Brückstr. 34
26409 Wittmund"
"1049236","Silberhorn, Thomas","CDU/CSU","https://www.bundestag.de/abgeordnete/biografien/S/silberhorn_thomas-1049236","true","1","Luitpoldstr. 55, 96052 Bamberg","96052","Bamberg","Luitpoldstr. 55
96052 Bamberg"
"1047448","Simon, Björn","CDU/CSU","https://www.bundestag.de/abgeordnete/biografien/S/simon_bjoern-1047448","true","1","CDU Kreisverband Offenbach, Waldemar-Klein-Platz 1, 63071 Offenbach, CDU Kreisverband Offenbach-Land, Stehnweg 2, 63500 Seligenstadt","63071","Offenbach","CDU Kreisverband Offenbach
Waldemar-Klein-Platz 1
63071 Offenbach
CDU Kreisverband Offenbach-Land
Stehnweg 2
63500 Seligenstadt"
"1047458","Slawik, Nyke","Bündnis 90/Die Grünen","https://www.bundestag.de/abgeordnete/biografien/S/slawik_nyke-1047458","true","1","Mülheimer Str. 7a, 51375 Leverkusen","51375","Leverkusen","Mülheimer Str. 7a
51375 Leverkusen"
"1047476","Sorge, Tino","CDU/CSU","https://www.bundestag.de/abgeordnete/biografien/S/sorge_tino-1047476","true","1","Wahlkreisbüro, Fürstenwallstr. 17, 39104 Magdeburg","39104","Magdeburg","Wahlkreisbüro
Fürstenwallstr. 17
39104 Magdeburg"
"1049240","Spahn, Jens","CDU/CSU","https://www.bundestag.de/abgeordnete/biografien/S/spahn_jens-1049240","true","1","Wüllener Str. 11, 48683 Ahaus","48683","Ahaus","Wüllener Str. 11
48683 Ahaus"
"1047502","Springer, René","AfD","https://www.bundestag.de/abgeordnete/biografien/S/springer_rene-1047502","false","0","","","",""
"1047506","Stadler, Svenja","SPD","https://www.bundestag.de/abgeordnete/biografien/S/stadler_svenja-1047506","true","1","Fleestedter Ring 3, 21217 Seevetal","21217","Seevetal","Fleestedter Ring 3
21217 Seevetal"
"1047508","Staffler, Katrin","CDU/CSU","https://www.bundestag.de/abgeordnete/biografien/S/staffler_katrin-1047508","true","1","Münchner Straße 10, 82256 Fürstenfeldbruck","82256","Fürstenfeldbruck","Münchner Straße 10
82256 Fürstenfeldbruck"
"1047516","Stange, Julia-Christina","Die Linke","https://www.bundestag.de/abgeordnete/biografien/S/stange_julia-1047516","true","1","Bismarckstr. 50, 67059 Ludwigshafen","67059","Ludwigshafen","Bismarckstr. 50
67059 Ludwigshafen"
"1047534","Steffen, Dr. Till","Bündnis 90/Die Grünen","https://www.bundestag.de/abgeordnete/biografien/S/steffen_till-1047534","true","1","Methfesselstr. 35, 20257 Hamburg","20257","Hamburg","Methfesselstr. 35
20257 Hamburg"
"1049256","Stefinger, Prof. Dr. Wolfgang","CDU/CSU","https://www.bundestag.de/abgeordnete/biografien/S/stefinger_wolfgang-1049256","false","0","","","",""
"1047540","Stegemann, Albert","CDU/CSU","https://www.bundestag.de/abgeordnete/biografien/S/stegemann_albert-1047540","true","1","Castellstraße 1, 49808 Lingen, Kolpingstraße 5, 49716 Meppen, Bahnhofstr. 21a, 48529 Nordhorn","49808","Lingen","Castellstraße 1
49808 Lingen
Kolpingstraße 5
49716 Meppen
Bahnhofstr. 21a
48529 Nordhorn"
"1047542","Stegner, Dr. Ralf","SPD","https://www.bundestag.de/abgeordnete/biografien/S/stegner_ralf-1047542","true","1","Friedrich-Ebert-Straße 34, 25421 Pinneberg","25421","Pinneberg","Friedrich-Ebert-Straße 34
25421 Pinneberg"
"1047552","Stein, Sandra","Bündnis 90/Die Grünen","https://www.bundestag.de/abgeordnete/biografien/S/stein_sandra-1047552","true","1","Wahlkreisbüro Meschede, Stiftsplatz 4, 59872 Meschede","59872","Meschede","Wahlkreisbüro Meschede
Stiftsplatz 4
59872 Meschede"
"1047556","Steineke, Sebastian","CDU/CSU","https://www.bundestag.de/abgeordnete/biografien/S/steineke_sebastian-1047556","true","1","Heinrich-Rau-Straße 31, 16816 Neuruppin","16816","Neuruppin","Heinrich-Rau-Straße 31
16816 Neuruppin"
"1047560","Steiniger, Johannes","CDU/CSU","https://www.bundestag.de/abgeordnete/biografien/S/steiniger_johannes-1047560","false","0","","","",""
"1047564","Steinmüller, Hanna","Bündnis 90/Die Grünen","https://www.bundestag.de/abgeordnete/biografien/S/steinmueller_hanna-1047564","true","1","Oldenburger Straße 33, 10551 Berlin","10551","Berlin","Oldenburger Straße 33
10551 Berlin"
"1047572","Stephan, Thomas","AfD","https://www.bundestag.de/abgeordnete/biografien/S/stephan_thomas-1047572","false","0","","","",""
"1049264","Stetten, Christian Freiherr von","CDU/CSU","https://www.bundestag.de/abgeordnete/biografien/S/stetten_christian-1049264","false","0","","","",""
"1047580","Stier, Dieter","CDU/CSU","https://www.bundestag.de/abgeordnete/biografien/S/stier_dieter-1047580","true","1","Saalstraße 7, 06667 Weißenfels","06667","Weißenfels","Saalstraße 7
06667 Weißenfels"
"1047596","Storch, Beatrix von","AfD","https://www.bundestag.de/abgeordnete/biografien/S/storch_beatrix-1047596","true","1","Zionskirchstr. 3, 10119 Berlin","10119","Berlin","Zionskirchstr. 3
10119 Berlin"
"1049272","Stracke, Stephan","CDU/CSU","https://www.bundestag.de/abgeordnete/biografien/S/stracke_stephan-1049272","true","1","Alte Weberei 2, 87600 Kaufbeuren","87600","Kaufbeuren","Alte Weberei 2
87600 Kaufbeuren"
"1047608","Strauß, Otto","AfD","https://www.bundestag.de/abgeordnete/biografien/S/strauss_otto-1047608","false","0","","","",""
"1047610","Strauss-Köster, Dr. Katja","CDU/CSU","https://www.bundestag.de/abgeordnete/biografien/S/strauss_koester_katja-1047610","true","1","Bochumer Straße 15, 45549 Sprockhövel","45549","Sprockhövel","Bochumer Straße 15
45549 Sprockhövel"
"1049274","Streeck, Prof. Dr. Hendrik","CDU/CSU","https://www.bundestag.de/abgeordnete/biografien/S/streeck_hendrik-1049274","false","0","","","",""
"1047638","Stüwe, Ruppert","SPD","https://www.bundestag.de/abgeordnete/biografien/S/stuewe_ruppert-1047638","true","1","Wahlkreisbüro Steglitz-Zehlendorf, Moltkestraße 52, 12203 Berlin","12203","Berlin","Wahlkreisbüro Steglitz-Zehlendorf
Moltkestraße 52
12203 Berlin"
"1047632","Stumpp, Christina","CDU/CSU","https://www.bundestag.de/abgeordnete/biografien/S/stumpp_christina-1047632","true","1","Stumpp MdB, Christina, Marktgasse 5, 71332 Waiblingen","71332","Waiblingen","Stumpp MdB, Christina
Marktgasse 5
71332 Waiblingen"
"1046942","Taher Saleh, Kassem","Bündnis 90/Die Grünen","https://www.bundestag.de/abgeordnete/biografien/T/taher_saleh_kassem-1046942","false","0","","","",""
"1047674","Tauschwitz, Vivian","CDU/CSU","https://www.bundestag.de/abgeordnete/biografien/T/tauschwitz_vivian-1047674","true","1","CDU-Wahlkreisbüro Rotenburg, Vivian Tauschwitz MdB, Schulstraße 2 a, 28870 Ottersberg-Posthausen, CDU-Wahlkreisbüro Walsrode, Vivian Tauschwitz MdB, Moorstraße 78 - 80, 29664 Walsrode","28870","Ottersberg-Posthausen","CDU-Wahlkreisbüro Rotenburg
Vivian Tauschwitz MdB
Schulstraße 2 a
28870 Ottersberg-Posthausen
CDU-Wahlkreisbüro Walsrode
Vivian Tauschwitz MdB
Moorstraße 78 - 80
29664 Walsrode"
"1047684","Teich, Tobias","AfD","https://www.bundestag.de/abgeordnete/biografien/T/teich_tobias-1047684","true","1","Sebastian-Bauer-Straße 8, 81737 München","81737","München","Sebastian-Bauer-Straße 8
81737 München"
"1047698","Tesfaiesus, Awet","Bündnis 90/Die Grünen","https://www.bundestag.de/abgeordnete/biografien/T/tesfaiesus_awet-1047698","true","2","Wahlkreisbüro Werra-Meißner, Kirchstraße 22-24, 37235 Hessisch Lichtenau | Wahlkreisbüro Hersfeld-Rotenburg, Marktplatz 12, 36199 Rotenburg","37235 | 36199","Hessisch Lichtenau | Rotenburg","Wahlkreisbüro Werra-Meißner
Kirchstraße 22-24
37235 Hessisch Lichtenau
---
Wahlkreisbüro Hersfeld-Rotenburg
Marktplatz 12
36199 Rotenburg"
"1047700","Teske, Robert","AfD","https://www.bundestag.de/abgeordnete/biografien/T/teske_robert-1047700","true","2","Wahlkreisbüro Robert Teske, Bahnhofstr. 23, 96515 Sonneberg | Wahlkreisbüro Robert Teske, Eleonorenstr. 10, 98617 Meiningen","96515 | 98617","Sonneberg | Meiningen","Wahlkreisbüro Robert Teske
Bahnhofstr. 23
96515 Sonneberg
---
Wahlkreisbüro Robert Teske
Eleonorenstr. 10
98617 Meiningen"
"1047714","Theis, Roland","CDU/CSU","https://www.bundestag.de/abgeordnete/biografien/T/theis_roland-1047714","true","3","Wahlkreisbüro Saarbrücken, Roland Theis MdB, Stengelstraße 5, 66117 Saarbrücken | Wahlkreisbüro St. Wendel, Roland Theis MdB, Schillerstraße 6a, 66606 St. Wendel | Wahlkreisbüro Ottweiler, Roland Theis MdB, Wilhelm-Heinrich-Straße 39, 66564 Ottweiler","66117 | 66606 | 66564","Saarbrücken | St. Wendel | Ottweiler","Wahlkreisbüro Saarbrücken
Roland Theis MdB
Stengelstraße 5
66117 Saarbrücken
---
Wahlkreisbüro St. Wendel
Roland Theis MdB
Schillerstraße 6a
66606 St. Wendel
---
Wahlkreisbüro Ottweiler
Roland Theis MdB
Wilhelm-Heinrich-Straße 39
66564 Ottweiler"
"1047718","Theiss, Prof. Dr. Hans","CDU/CSU","https://www.bundestag.de/abgeordnete/biografien/T/theiss_hans-1047718","true","1","Wahlkreisbüro, Prof. Dr. med. Hans Theiss, MdB, Adamstraße 2, 80636 München","80636","München","Wahlkreisbüro
Prof. Dr. med. Hans Theiss, MdB
Adamstraße 2
80636 München"
"1047722","Thews, Michael","SPD","https://www.bundestag.de/abgeordnete/biografien/T/thews_michael-1047722","true","1","Münsterstr. 46 b, 44534 Lünen","44534","Lünen","Münsterstr. 46 b
44534 Lünen"
"1047738","Thoden, Ulrich","Die Linke","https://www.bundestag.de/abgeordnete/biografien/T/thoden_ulrich-1047738","true","1","Karlstraße 17, 48282 Emsdetten, Telefon: +49 (0)2572 960 7760","48282","Emsdetten","Karlstraße 17
48282 Emsdetten
Telefon: +49 (0)2572 960 7760"
"1049290","Throm, Alexander","CDU/CSU","https://www.bundestag.de/abgeordnete/biografien/T/throm_alexander-1049290","false","0","","","",""
"1047754","Timmermann-Fechter, Astrid","CDU/CSU","https://www.bundestag.de/abgeordnete/biografien/T/timmermann_fechter_astrid-1047754","false","0","","","",""
"1047772","Töns, Markus","SPD","https://www.bundestag.de/abgeordnete/biografien/T/toens_markus-1047772","true","2","Bürgerbüro I, Gabelsbergerstr. 15, 45879 Gelsenkirchen | Bürgerbüro II, Goldbergstr. 64, 45894 Gelsenkirchen","45879 | 45894","Gelsenkirchen | Gelsenkirchen","Bürgerbüro I
Gabelsbergerstr. 15
45879 Gelsenkirchen
---
Bürgerbüro II
Goldbergstr. 64
45894 Gelsenkirchen"
"1047780","Trabert, Gerhard","Die Linke","https://www.bundestag.de/abgeordnete/biografien/T/trabert_gerhard-1047780","false","0","","","",""
